"SourceLabware","SourceSlot","TargetLabware","TargetSlot","TransAmt","MixAmt","TipID","Comment"
">Amount List","","","","","","",""
"labware_6","A1","MED_A","NA","22","NA","NA","NA"
"labware_9","A1","CIP","NA","300","NA","NA","NA"
"labware_9","A2","TOB","NA","300","NA","NA","NA"
"labware_9","A3","MER","NA","300","NA","NA","NA"
">CommandLines","","","","","","",""
"labware_6","A1","labware_5","A1","350","0","1","Initial solvent distribution"
"labware_6","A1","labware_5","A2","175","0","1","Initial solvent distribution"
"labware_6","A1","labware_5","A3","262.5","0","1","Initial solvent distribution"
"labware_6","A1","labware_5","A4","306.25","0","1","Initial solvent distribution"
"labware_6","A1","labware_5","A5","328.125","0","1","Initial solvent distribution"
"labware_6","A1","labware_5","A6","339.0625","0","1","Initial solvent distribution"
"labware_6","A1","labware_5","B1","344.53125","0","1","Initial solvent distribution"
"labware_6","A1","labware_5","B2","347.265625","0","1","Initial solvent distribution"
"labware_6","A1","labware_5","B3","348.6328125","0","1","Initial solvent distribution"
"labware_6","A1","labware_5","B4","340.9328125","0","1","Initial solvent distribution"
"labware_6","A1","labware_5","B5","456.93","0","1","Initial solvent distribution"
"labware_6","A1","labware_5","B6","350","0","1","Initial solvent distribution"
"labware_6","A1","labware_5","C1","175","0","1","Initial solvent distribution"
"labware_6","A1","labware_5","C2","262.5","0","1","Initial solvent distribution"
"labware_6","A1","labware_5","C3","306.25","0","1","Initial solvent distribution"
